49.202839, 55.810304
49.14682, 55.83705
49.14877, 55.779687
49.081351, 55.87044
49.104177, 55.839775
49.229977, 55.747647
49.251824, 55.875253
49.204133, 55.750504
-74.078968, 4.673937
49.174192, 55.804516
49.111993, 55.796764
49.148868, 55.763488
49.149533, 55.828642
49.100162, 55.791273
49.199794, 55.678352
49.2319, 55.785427
49.102399, 55.835377
49.232448, 55.762014
49.201052, 55.762378
49.198195, 55.812949
49.145679, 55.741744
49.244009, 55.762247
49.077839, 55.864904
49.159235, 55.76482
49.079465, 55.832495
49.16829, 55.787401
49.151168, 55.821138
49.187307, 55.807683
49.216664, 55.785903
49.091547, 55.860832
49.193883, 55.795201
49.324615, 55.716889
49.143829, 55.765539
49.205148, 55.80401
49.072772, 55.829112
49.057222, 55.833188
49.0159, 55.866369
49.083893, 55.86301
49.059225, 55.813152
49.239661, 55.772082
49.226141, 55.743776
48.902613, 55.821087
49.095302, 55.835068
49.209801, 55.751994
49.183696, 55.779378
49.087495, 55.867617
49.185538, 55.778249
49.230319, 55.782
49.235223, 55.745569
49.144826, 55.839153
49.230462, 55.807643
49.176096, 55.729965
49.230786, 55.743036
49.208678, 55.743502
49.057114, 55.79639
49.138448, 55.774725
49.200782, 55.75552
49.204681, 55.807415
49.065963, 55.850403
49.229941, 55.771687
49.201339, 55.804653
49.204223, 55.742362
49.232133, 55.754086
49.1515, 55.783838
49.180687, 55.797356
49.144377, 55.770471
49.123374, 55.836944
49.150261, 55.738708
48.960034, 55.80189
49.215011, 55.744647
49.097485, 55.869329
48.894573, 55.821492
49.170185, 55.783742
49.203504, 55.745878
49.085986, 55.830291
49.119916, 55.83749
49.184729, 55.749218
49.127309, 55.780897
49.130138, 55.84213
49.20451, 55.774897
49.207061, 55.79557
49.214239, 55.755029
49.131881, 55.824597
49.205193, 55.795099
49.230058, 55.754993
49.227624, 55.755186
49.151465, 55.837929
49.121353, 55.820855
48.884593, 55.864924
49.197476, 55.811584
49.225108, 55.788024
49.081665, 55.814128
49.099021, 55.842762
49.142059, 55.730968
49.126249, 55.819939
49.159019, 55.833091
49.084558, 55.836079
49.246309, 55.87593
49.080228, 55.840396
49.081935, 55.837313
49.104348, 55.792225
49.159531, 55.738733
49.244737, 55.780613
49.221839, 55.789289
49.198276, 55.680072
49.202112, 55.738607
48.903772, 55.852506
49.18958, 55.747348
49.168335, 55.724302
49.227291, 55.783549
49.068478, 55.811149
49.225216, 55.858523
49.248635, 55.79304
49.174937, 55.722573
49.139831, 55.748756
49.147575, 55.770806
49.182618, 55.746593
49.020364, 55.874668
49.082698, 55.854461
49.231424, 55.870602
49.218443, 55.860979
49.183328, 55.763736
49.063987, 55.826159
49.065792, 55.830098
49.129312, 55.78853
48.909943, 55.857225
49.226402, 55.740649
49.06555, 55.815929
49.226141, 55.743776
49.232133, 55.754086
49.101779, 55.859716
49.178854, 55.801182
49.088214, 55.814345
49.237909, 55.775575
49.0159, 55.866369
48.897277, 55.859675
49.237056, 55.76565
49.209801, 55.751994
49.207474, 55.904927
49.244853, 55.751173
49.083543, 55.703155
49.091062, 55.833208
49.256217, 55.789269
48.884036, 55.867319
49.229977, 55.747647
49.170796, 55.761791
49.059414, 55.827322
49.069278, 55.865894
49.083255, 55.865298
49.090217, 55.838329
49.234559, 55.784202
49.146335, 55.736665
49.099578, 55.733523
49.188691, 55.748376
49.06714, 55.836312
49.055776, 55.879187
49.175153, 55.783529
49.130022, 55.754851
49.087325, 55.858331
49.208678, 55.743502
49.172557, 55.758934
49.078701, 55.850904
49.10822, 55.789451
49.145715, 55.733173
49.148311, 55.821376
49.191709, 55.782947
49.1667, 55.721052
49.09125, 55.854845
49.244413, 55.758752
49.226016, 55.795838
49.146623, 55.828784
49.078701, 55.850904
49.087325, 55.858331
49.151042, 55.822225
48.880119, 55.867662
49.16696, 55.761988
49.104779, 55.786359
49.083094, 55.808498
49.085923, 55.864545
48.909943, 55.857225
49.205866, 55.735439
49.230786, 55.743036
49.224668, 55.780188
49.093496, 55.870915
49.063232, 55.827803
48.87393, 55.868117
49.098688, 55.772507
48.886039, 55.819009
49.245868, 55.759096
49.056935, 55.823292
49.136292, 55.81826
49.068864, 55.853971
49.230462, 55.807643
49.069314, 55.813733
49.244925, 55.755804
49.078701, 55.850904
49.273105, 55.868581
49.211697, 55.740598
49.095778, 55.825052
49.186436, 55.784926
49.175441, 55.795023
49.187101, 55.716833
49.232448, 55.777029
48.875098, 55.868369
49.17748, 55.760905
49.216664, 55.785903
49.146021, 55.821952
49.090424, 55.86498
49.18552, 55.786156
49.19179, 55.745934
49.041133, 55.824036
49.237909, 55.775575
49.150108, 55.789568
49.234271, 55.780674
49.224129, 55.749684
49.146452, 55.816793
49.203504, 55.745878
48.907159, 55.84588
49.187101, 55.716833
49.181765, 55.807531
49.156297, 55.790327
49.184684, 55.722872
49.089607, 55.807754
49.231828, 55.866606
49.184972, 55.81125
49.085277, 55.819449
49.154537, 55.787498
49.232133, 55.754086
49.146245, 55.782577
49.150611, 55.724332
49.12262, 55.817142
49.24382, 55.871046
49.174291, 55.787153
49.107258, 55.825932
49.125288, 55.793085
49.2319, 55.785427
49.132187, 55.840447
49.207061, 55.79557
49.109603, 55.817643
49.146919, 55.825249
49.147593, 55.794123
49.101851, 55.833572
49.22112, 55.751492
49.152156, 55.833279
49.148249, 55.820334
49.10795, 55.83802
49.17253, 55.772051
49.24718, 55.766375
49.132681, 55.830442
49.244773, 55.759831
49.160843, 55.787442
49.102893, 55.864909
49.140245, 55.816187
49.187038, 55.767625
49.229357, 55.779352
48.875098, 55.868369
